,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
3,UP,Hardoi,Kachhauna,27.17,80.32462963333332,2017,POMKH,2.14,5.287083333333333,5.259583333333335,5.113709647570593,5.027255855374426,4.841747997717821,4.994173810945479
0,UP,Hardoi,Kachhauna,27.17,80.32462963333333,2018,POMRB,3.2025,5.290625,5.287083333333335,5.184225788542356,5.1187530322657535,5.280360051551332,5.345513540686312
1,UP,Hardoi,Kachhauna,27.17,80.32462963333333,2018,PREMON,4.03,5.086041666666667,5.287083333333335,5.5105354731254135,5.3285667647938535,6.1329139442028735,6.107886429267419
2,UP,Hardoi,Kachhauna,27.17,80.32462963333333,2018,MONSOON,1.52,,5.294166666666668,5.190987950541915,5.255358723334019,4.585413484664515,4.739479387770344
3,UP,Hardoi,Kachhauna,27.17,80.32462963333333,2018,POMKH,2.14,,4.8779166666666685,4.5185927703251485,,5.0325719592796645,5.1807042758593065
0,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1996,POMRB,2.66,,,2.66,2.25340014570277,2.278443010751935,0.0
1,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1996,PREMON,3.115,,,2.8420000000000005,2.3630962891899294,3.3513495910656137,2.6599986484107667
2,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1996,MONSOON,1.75,2.3325,,2.4052,2.132010933470017,1.7253534216921034,2.8919085129900988
3,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1996,POMKH,2.045,2.294375,2.3925,2.26112,2.0166331030780418,2.2022584948647785,2.487085641912212
0,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1997,POMRB,2.66,2.2750000000000004,2.2725,2.228672,1.966048709606843,2.287485626105384,2.5270483965231656
1,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1997,PREMON,3.115,2.169375,2.31625,2.6532032,2.2285006540038386,3.262363975421752,2.766714658554545
2,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1997,MONSOON,1.75,2.051875,2.23375,2.15992192,1.994220763320544,1.6848913440491853,1.929797951744772
3,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1997,POMKH,2.045,1.9575,2.1049999999999995,1.907953152,1.8191177625592168,2.1017020587861186,2.034097729176648
0,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1998,POMRB,2.66,1.99875,1.9987499999999996,1.8467718912,1.7316490497957029,2.0990597223518086,2.151488663446663
1,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1998,PREMON,3.115,2.0875000000000004,1.91625,2.2920631347200002,1.9820543624958529,3.0178893432478926,2.6866201692835583
2,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1998,MONSOON,1.75,2.13,2.0812499999999994,2.207237880832,1.991025528354628,1.4124695135632233,1.4300472795332684
