,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
3,MS,Wardha,Deoli,20.61020833375,78.46298611125,2003,POMKH,5.6866666666666665,5.91296875,6.234937500000003,5.431284128940712,5.836056069256236,5.9180238743915625,5.975225189223987
0,MS,Wardha,Deoli,20.61020833375,78.46298611125,2004,POMRB,6.493333333333332,5.918383443813131,5.9787500000000025,5.995270477364428,6.068374658683781,6.437215481204394,6.479390730240892
1,MS,Wardha,Deoli,20.61020833375,78.46298611125,2004,PREMON,8.671818181818184,6.122113478535353,5.847187500000002,6.877662286418656,6.800333850264924,7.749148859534477,7.899327335379548
2,MS,Wardha,Deoli,20.61020833375,78.46298611125,2004,MONSOON,5.737,6.44585495580808,5.989579387626264,5.932924392053215,6.1057386684698916,4.6489908191198515,4.660773260081236
3,MS,Wardha,Deoli,20.61020833375,78.46298611125,2004,POMKH,5.6866666666666665,6.8901560921717175,6.2546475694444466,5.743863726141019,5.8265430224206,5.446978738423804,5.233000160837479
0,MS,Wardha,Deoli,20.610208333750002,78.4634375,2005,POMRB,6.493333333333332,7.199397648358586,6.637062342171718,6.794681872048247,6.663057255672327,6.7035644622846196,6.867166425003121
1,MS,Wardha,Deoli,20.610208333750002,78.4634375,2005,PREMON,8.671818181818184,7.197011363636364,7.143249842171718,8.16720912322895,8.140954249343634,8.363110672554678,8.670628033763608
2,MS,Wardha,Deoli,20.610208333750002,78.4634375,2005,MONSOON,5.737,6.989613636363638,7.255545454545453,6.88632547393737,7.448908785590437,5.542800998141402,5.7852211309610695
3,MS,Wardha,Deoli,20.610208333750002,78.4634375,2005,POMKH,5.6866666666666665,6.627749999999999,7.138477272727273,6.128595284362421,6.763243919101218,6.246149462215554,6.060348428172919
0,MS,Wardha,Deoli,20.610208333750002,78.4634375,2006,POMRB,6.493333333333332,6.451738636363635,6.840749999999999,6.549157170617452,6.923670588345339,7.442632897845463,7.323584882559763
1,MS,Wardha,Deoli,20.610208333750002,78.4634375,2006,PREMON,8.671818181818184,6.604613636363635,6.41475,7.338294302370472,7.557840565844747,8.616735163817713,8.796142120618358
2,MS,Wardha,Deoli,20.610208333750002,78.4634375,2006,MONSOON,5.737,6.642772727272726,6.488727272727273,6.507340217785917,6.907948906514597,4.856536749354375,4.794494625669689
3,MS,Wardha,Deoli,20.610208333750002,78.4634375,2006,POMKH,5.6866666666666665,6.619295454545455,6.7205,6.272040494307914,6.551965428900285,5.7091179951066096,5.3872315563123845
0,MS,Wardha,Deoli,20.61020833375,78.4634375,2007,POMRB,6.493333333333332,6.593772727272728,6.565045454545452,6.386497023857476,6.478521330158234,7.467151286707963,7.351324433941443
1,MS,Wardha,Deoli,20.61020833375,78.4634375,2007,PREMON,8.671818181818184,6.395477272727272,6.673545454545453,7.414298214314486,7.31291481689516,8.496047065011375,8.442984604505956
2,MS,Wardha,Deoli,20.61020833375,78.4634375,2007,MONSOON,5.737,6.216931818181817,6.513999999999998,6.2976698376795985,6.4792551200849084,4.9695298076726635,5.129938621068865
3,MS,Wardha,Deoli,20.61020833375,78.4634375,2007,POMKH,5.6866666666666665,6.042304924242424,6.276954545454543,5.7669655389713945,5.873903494139973,5.587300326080346,5.661389572842817
0,MS,Wardha,Deoli,20.61925926,78.45777777777778,2008,POMRB,6.493333333333332,6.033609848484849,6.156909090909088,5.8913793233828375,5.772012246752419,6.9335478348554425,6.5832449075188215
1,MS,Wardha,Deoli,20.61925926,78.45777777777778,2008,PREMON,8.671818181818184,6.251384469696971,5.9277007575757565,6.750494260696369,6.4358645587395085,8.208921159184642,8.290536456536014
2,MS,Wardha,Deoli,20.61925926,78.45777777777778,2008,MONSOON,5.737,6.607041666666667,6.139518939393938,6.238296556417823,6.1111174158496775,4.3763977679414765,4.524383194090453
3,MS,Wardha,Deoli,20.61925926,78.45777777777778,2008,POMKH,5.6866666666666665,6.951830357142858,6.363249999999999,6.089311267184026,5.971807046544727,5.335504445420916,5.415758115722711
0,MS,Wardha,Deoli,20.61925926,78.45777777777778,2009,POMRB,6.493333333333332,7.356889880952384,6.850833333333331,6.8649200936437484,6.655116844129235,6.949332755441,6.932339172837107
1,MS,Wardha,Deoli,20.61925926,78.45777777777778,2009,PREMON,8.671818181818184,7.905066964285713,7.05282738095238,7.657809199043393,7.582273912840304,8.860823223328564,8.871999325839507
2,MS,Wardha,Deoli,20.61925926,78.45777777777778,2009,MONSOON,5.737,8.22876488095238,7.66095238095238,7.755685519426034,8.02432046951143,5.2844606424764935,5.6027744407184725
3,MS,Wardha,Deoli,20.61925926,78.45777777777778,2009,POMKH,5.6866666666666665,8.459273538961039,8.149181547619046,7.78091131165562,8.314193184718496,6.557684772469324,6.577813215744642
0,MS,Wardha,Deoli,20.62375000125,78.4490277775,2010,POMRB,6.493333333333332,8.298636363636364,8.308348214285711,8.134546786993372,8.81039769157602,8.460904326931987,8.543435045107671
1,MS,Wardha,Deoli,20.62375000125,78.4490277775,2010,PREMON,8.671818181818184,7.603202335858586,8.610198863636363,8.902546254014208,9.70255653609216,9.952018737559882,9.465494555113176
2,MS,Wardha,Deoli,20.62375000125,78.4490277775,2010,MONSOON,5.737,6.952316919191919,7.987073863636363,7.505527752408522,8.672896025265606,6.853132181798537,6.870004790073983
3,MS,Wardha,Deoli,20.62375000125,78.4490277775,2010,POMKH,5.6866666666666665,6.2912626262626254,7.219330808080808,6.402427762556224,7.447835418906663,6.804987678039467,6.522012574336113
0,MS,Wardha,Deoli,20.616083334000002,78.472583333,2011,POMRB,6.493333333333332,5.551847222222222,6.685303030303029,6.4530122130892895,7.008270825152688,7.637331872897803,7.0279580680917535
1,MS,Wardha,Deoli,20.616083334000002,78.472583333,2011,PREMON,8.671818181818184,5.162062499999998,5.89722222222222,6.632696216742463,6.795443419269214,8.758533137970478,8.443928454838359
2,MS,Wardha,Deoli,20.616083334000002,78.472583333,2011,MONSOON,5.737,5.0917916666666665,5.20647222222222,5.038417730045476,5.208914579998026,4.871198755590727,4.540276901793965
3,MS,Wardha,Deoli,20.616083334000002,78.472583333,2011,POMKH,5.6866666666666665,5.263902777777779,5.117652777777776,4.780050638027287,4.553743335169003,4.509048199219527,4.16119622091236
0,MS,Wardha,Deoli,20.607685185555557,78.47925925888889,2012,POMRB,6.493333333333332,5.549645833333334,5.065930555555553,5.396830382816372,4.7658547665571165,6.023743606991403,6.112051712194654
1,MS,Wardha,Deoli,20.607685185555557,78.47925925888889,2012,PREMON,8.671818181818184,5.775541666666666,5.461874999999999,6.6324982296898245,5.828009924506079,7.3961242067927335,7.618527995319459
2,MS,Wardha,Deoli,20.607685185555557,78.47925925888889,2012,MONSOON,5.737,5.857541666666666,5.637416666666666,5.3191656044805615,4.962709002610545,4.238074440563473,4.356471860489036
3,MS,Wardha,Deoli,20.607685185555557,78.47925925888889,2012,POMKH,5.6866666666666665,5.708444444444443,5.913666666666665,5.390499362688336,4.992020010943341,4.592114000430423,5.0035318193327525
0,MS,Wardha,Deoli,20.610381945,78.463125,2013,POMRB,6.493333333333332,5.3907847222222225,5.801416666666665,5.5834996176130005,5.188222115319709,6.451748731559791,6.729496525998782
1,MS,Wardha,Deoli,20.610381945,78.463125,2013,PREMON,8.671818181818184,4.991159722222221,5.61547222222222,6.4469886594566885,6.080413915277659,7.722702190949134,8.261745333357652
2,MS,Wardha,Deoli,20.610381945,78.463125,2013,MONSOON,5.737,4.726097222222221,5.16609722222222,4.4888598623406795,4.645442150387285,3.9415041558415433,3.9707525724717923
3,MS,Wardha,Deoli,20.610381945,78.463125,2013,POMKH,5.6866666666666665,4.533472222222222,4.81622222222222,4.332515917404408,4.3046270580076245,4.196482112761897,4.529408080633279
0,MS,Wardha,Deoli,20.610381945,78.463125,2014,POMRB,6.493333333333332,4.710513888888888,4.63597222222222,4.660309550442644,4.424209497028751,5.5347100046581135,5.596117385003684
1,MS,Wardha,Deoli,20.610381945,78.463125,2014,PREMON,8.671818181818184,5.022930555555557,4.430972222222222,5.565074619154477,5.2199539155171975,6.9597868062062505,7.480480285282159
2,MS,Wardha,Deoli,20.610381945,78.463125,2014,MONSOON,5.737,5.031388888888889,4.9900555555555535,4.854244771492686,4.792343073494437,2.7547045335805733,2.869437188834212
3,MS,Wardha,Deoli,20.610381945,78.463125,2014,POMKH,5.6866666666666665,5.137194444444446,5.055805555555555,4.656946862895612,4.614766289717895,4.3180439175313285,4.791587142670719
0,MS,Wardha,Deoli,20.623179013333335,78.44688271555555,2015,POMRB,6.493333333333332,5.255166666666667,5.006972222222221,4.776834784404034,4.682741751754638,5.646082091910942,6.08235518867538
1,MS,Wardha,Deoli,20.623179013333335,78.44688271555555,2015,PREMON,8.671818181818184,5.3497916666666665,5.267416666666667,6.05170087064242,5.887825830678938,7.047269417664027,7.317361066673536
2,MS,Wardha,Deoli,20.623179013333335,78.44688271555555,2015,MONSOON,5.737,5.387083333333332,5.242916666666666,5.107020522385453,5.362891173085632,3.2801959715973297,3.9289117270552296
3,MS,Wardha,Deoli,20.623179013333335,78.44688271555555,2015,POMKH,5.6866666666666665,5.559045454545454,5.456666666666665,5.150612313431271,5.406648529199405,4.508069922695866,4.854145770402631
0,MS,Wardha,Deoli,20.61149305625,78.46315972125001,2016,POMRB,6.493333333333332,5.715590909090909,5.317499999999998,4.850367388058762,5.126895560502215,5.890607064539112,5.9784145646773315
1,MS,Wardha,Deoli,20.61149305625,78.46315972125001,2016,PREMON,8.671818181818184,5.5603617424242415,5.800590909090907,6.868765887380714,6.961973121931696,7.348855005172916,7.67761105020144
2,MS,Wardha,Deoli,20.61149305625,78.46315972125001,2016,MONSOON,5.737,5.574090909090909,5.630590909090906,5.325259532428427,6.000315134149711,3.934028238267781,4.266814201062907
3,MS,Wardha,Deoli,20.61149305625,78.46315972125001,2016,POMKH,5.6866666666666665,5.346344696969698,5.490132575757574,5.056822386123724,5.665678851660267,4.8540419480468815,5.262778848925342
0,MS,Wardha,Deoli,20.61149305625,78.46315972125,2017,POMRB,6.493333333333332,5.332515151515151,5.658049242424242,5.062760098340902,5.496183678751033,5.6198467884170125,5.254667131056841
1,MS,Wardha,Deoli,20.61149305625,78.46315972125,2017,PREMON,8.671818181818184,5.64077840909091,5.034640151515151,5.998746968095451,6.200235349448135,8.016060119210076,8.555638894257969
2,MS,Wardha,Deoli,20.61149305625,78.46315972125,2017,MONSOON,5.737,5.7741401515151525,5.630390151515151,5.756448180857271,6.0719300287470315,3.1632332669464667,3.1969662089655917
3,MS,Wardha,Deoli,20.61149305625,78.46315972125,2017,POMKH,5.6866666666666665,6.05296590909091,5.651166666666665,5.348777999423453,5.6883306249871275,5.0534907160342,5.194756718081552
0,MS,Wardha,Deoli,20.61149305625,78.46315972125,2018,POMRB,6.493333333333332,6.059880681818182,5.897113636363635,5.631448617835892,5.8153198203088605,5.728972606284469,5.983491679869727
1,MS,Wardha,Deoli,20.61149305625,78.46315972125,2018,PREMON,8.671818181818184,5.9747840909090915,6.20881818181818,6.838687352519716,6.901274057187789,8.349167521193996,8.058030044145957
2,MS,Wardha,Deoli,20.61149305625,78.46315972125,2018,MONSOON,5.737,,5.91094318181818,5.78381241151183,6.202855684325416,4.223955679779829,4.824941761807581
3,MS,Wardha,Deoli,20.61149305625,78.46315972125,2018,POMKH,5.6866666666666665,,6.038624999999998,5.569487446907097,,5.077309026817104,4.998095389254162
0,MS,Wardha,Wardha,20.713444444,78.560611112,1996,POMRB,5.575,,,5.575,5.061480931291411,5.791038839909836,0.0
1,MS,Wardha,Wardha,20.713444444,78.560611112,1996,PREMON,7.851000000000001,,,6.4854,5.1679995929998395,8.181427983390106,4.065307060736826e-06
2,MS,Wardha,Wardha,20.713444444,78.560611112,1996,MONSOON,4.7860000000000005,5.974920454545456,,5.80564,4.5403969117550576,3.368643999450182,6.768286277132449e-06
3,MS,Wardha,Wardha,20.713444444,78.560611112,1996,POMKH,5.282000000000001,6.17855965909091,5.873500000000001,5.596184000000001,4.2686276611939915,5.0014573766465,3.6205967977359423e-06
0,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1997,POMRB,5.575,6.455028409090909,6.07634090909091,5.912255854545456,4.460193557302628,6.383479859298108,5.574998320438088
1,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1997,PREMON,7.851000000000001,6.653232954545455,6.28077840909091,7.014853512727273,5.412005396451693,8.886510271055013,8.195250730716559
2,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1997,MONSOON,4.7860000000000005,6.533017045454545,6.62927840909091,6.680912107636362,5.561522744364859,4.1316966980790975,5.0926747578844624
3,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1997,POMKH,5.282000000000001,6.217127840909091,6.677187500000001,6.198001810036364,5.4951846045525485,6.089148548884967,5.749370626384926
0,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1998,POMRB,5.575,5.89140909090909,6.388846590909092,5.812001086021818,5.371134661710291,7.010127985791977,6.11313847475409
1,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1998,PREMON,7.851000000000001,5.545590909090909,6.045409090909092,6.405200651613091,5.907365976383503,8.597296960633653,7.906714284572619
2,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1998,MONSOON,4.7860000000000005,5.248511363636363,5.737409090909092,5.822320390967856,5.674343810148411,3.2844616088478733,5.024280651443723
3,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1998,POMKH,5.282000000000001,5.108193181818184,5.3537727272727285,5.069028598217076,5.152191888239983,5.043942102295607,5.103071838498157
0,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1999,POMRB,5.575,4.832761363636363,5.143250000000001,4.797780795293882,4.831449695508763,5.7131441427634915,5.134437411523272
1,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1999,PREMON,7.851000000000001,4.43,5.073136363636365,5.684486658994511,5.369279495799193,7.53436713057998,7.316607886352088
2,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1999,MONSOON,4.7860000000000005,4.2965909090909085,4.592386363636365,4.620691995396706,4.663827068410674,2.624135263942428,4.886572352682952
3,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,1999,POMKH,5.282000000000001,4.355,4.267613636363638,3.828415197238024,3.947119722707699,3.7339379670550334,3.8630690586233265
0,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2000,POMRB,5.575,4.313529040404041,4.325568181818183,4.146140027433724,3.9391688756594783,4.408755140595627,4.37925881284936
1,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2000,PREMON,7.851000000000001,4.435467171717173,4.38443181818182,5.387684016460234,4.786315015301068,7.020395893316528,7.349480715183311
2,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2000,MONSOON,4.7860000000000005,4.8114671717171715,4.242626262626265,4.215721520987252,4.114232872492391,2.4957627001160456,4.52209740716999
3,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2000,POMKH,5.282000000000001,5.146015151515151,4.6283080808080825,4.202523821683259,4.039086724460931,3.379766064409316,3.2958417144086067
0,MS,Wardha,Wardha,20.713444444,78.560611112,2001,POMRB,5.575,5.390931818181818,4.994626262626263,4.956714293009956,4.579981429165547,5.030586229054364,5.1518963226423065
1,MS,Wardha,Wardha,20.713444444,78.560611112,2001,PREMON,7.851000000000001,5.585993686868687,5.297404040404042,6.358473020250418,5.867833104523957,8.076199210145694,8.00836745906597
2,MS,Wardha,Wardha,20.713444444,78.560611112,2001,MONSOON,4.7860000000000005,5.7332777777777775,5.4844595959595965,5.0974838121502515,5.3708477716996965,3.631475836936686,4.645730095812832
3,MS,Wardha,Wardha,20.713444444,78.560611112,2001,POMKH,5.282000000000001,5.91154513888889,5.6875277777777775,5.056490287290151,5.416349368765142,4.316105245965039,3.817603035933103
0,MS,Wardha,Wardha,20.713444444,78.560611112,2002,POMRB,5.575,6.1799375,5.779027777777778,5.615494172374093,5.888427033262532,5.903090056605375,5.697061324760026
1,MS,Wardha,Wardha,20.713444444,78.560611112,2002,PREMON,7.851000000000001,6.2599375,6.044062500000003,7.177796503424455,7.306805860035889,8.688093904004779,8.258477882052231
2,MS,Wardha,Wardha,20.713444444,78.560611112,2002,MONSOON,4.7860000000000005,6.2146875,6.3158125000000025,6.023877902054673,6.892310217839966,4.474003597871776,4.8756406101486265
3,MS,Wardha,Wardha,20.713444444,78.560611112,2002,POMKH,5.282000000000001,6.1105133928571425,6.204062500000003,5.433526741232804,6.493311021388626,5.284420207377137,4.525058727354041
0,MS,Wardha,Wardha,20.713444444,78.560611112,2003,POMRB,5.575,5.88742261904762,6.225312500000002,5.875716044739683,6.6917962365087424,6.143189384120856,5.611643843947324
1,MS,Wardha,Wardha,20.713444444,78.560611112,2003,PREMON,7.851000000000001,5.979380952380952,5.995714285714286,6.966572483986667,7.497036443597533,8.848390672997922,8.497798369985176
2,MS,Wardha,Wardha,20.713444444,78.560611112,2003,MONSOON,4.7860000000000005,6.042255952380952,5.779130952380954,5.5506101570586655,6.5721053599511485,4.07928705074693,4.353044323923494
3,MS,Wardha,Wardha,20.713444444,78.560611112,2003,POMKH,5.282000000000001,5.85977380952381,6.179630952380954,5.7903660942352,6.520755582262727,4.647044798863441,4.120728299035201
0,MS,Wardha,Wardha,20.713444444,78.560611112,2004,POMRB,5.575,5.78595138888889,5.904880952380954,5.65021965654112,6.241760140989329,6.6580297207369314,6.484788128117068
1,MS,Wardha,Wardha,20.713444444,78.560611112,2004,PREMON,7.851000000000001,5.534625,5.8146666666666675,6.686931793924672,6.852311904528112,8.532869008298041,8.00155625083182
2,MS,Wardha,Wardha,20.713444444,78.560611112,2004,MONSOON,4.7860000000000005,5.601763888888889,5.757236111111113,5.290936854132582,5.858539271573648,3.7404391265522188,4.052230850356812
3,MS,Wardha,Wardha,20.713444444,78.560611112,2004,POMKH,5.282000000000001,6.016388888888889,5.312013888888892,4.922206556923994,5.32237513902118,4.364344831056673,4.3071236734264335
0,MS,Wardha,Wardha,20.713444444,78.560611112,2005,POMRB,5.575,6.081270833333333,5.891513888888889,6.056523934154395,5.900294099266237,5.604473353328762,5.5162971641528085
1,MS,Wardha,Wardha,20.713444444,78.560611112,2005,PREMON,7.851000000000001,5.898138888888887,6.141263888888892,7.330314360492637,6.928818081038037,9.214064356510578,9.111117720790665
2,MS,Wardha,Wardha,20.713444444,78.560611112,2005,MONSOON,4.7860000000000005,5.472624999999999,6.02127777777778,5.484988616295582,5.845669885615663,4.5851530711211375,4.400469750595684
3,MS,Wardha,Wardha,20.713444444,78.560611112,2005,POMKH,5.282000000000001,4.847763888888889,5.775000000000002,4.64459316977735,5.0658848714421065,4.527488259804767,4.085264438268479
0,MS,Wardha,Wardha,20.713444444,78.560611112,2006,POMRB,5.575,4.479541666666667,5.170250000000003,4.9223559018664105,4.9800846537324315,5.17681054466717,5.343315110968011
1,MS,Wardha,Wardha,20.713444444,78.560611112,2006,PREMON,7.851000000000001,4.435111111111112,4.525277777777782,5.6178579855642905,5.340973672148263,7.761807789515172,8.001429146797102
2,MS,Wardha,Wardha,20.713444444,78.560611112,2006,MONSOON,4.7860000000000005,4.3802916666666665,4.433805555555558,4.311159235783019,4.403054569409138,2.5527009230075555,2.9911981425507714
3,MS,Wardha,Wardha,20.713444444,78.560611112,2006,POMKH,5.282000000000001,4.519277777777779,4.43641666666667,3.9444733192475896,3.9178776511229376,3.352525400976876,3.829290431437658
0,MS,Wardha,Wardha,20.715252524545456,78.5657070718182,2007,POMRB,5.575,4.75709090909091,4.32416666666667,4.322683991548554,3.9799844603490233,4.6117699678674375,5.3500312230403
1,MS,Wardha,Wardha,20.715252524545456,78.5657070718182,2007,PREMON,7.851000000000001,4.839123737373738,4.714388888888894,5.882410394929132,5.122855558870448,7.2564730479560975,7.635130637282036
2,MS,Wardha,Wardha,20.715252524545456,78.5657070718182,2007,MONSOON,4.7860000000000005,4.795329545454545,4.799792929292933,4.606537146048389,4.478125981242717,3.1104909218816377,3.6433120408493584
3,MS,Wardha,Wardha,20.715252524545456,78.5657070718182,2007,POMKH,5.282000000000001,4.6520681818181835,4.878454545454551,4.247558651265397,4.200981400993003,3.7990884488455383,3.938805196163891
0,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2008,POMRB,5.575,4.719590909090909,4.712204545454551,4.238535190759238,4.1224551635186,4.990458570234745,5.445422401407633
1,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2008,PREMON,7.851000000000001,4.967136363636363,4.591931818181823,5.639484750819179,5.176050980365078,7.098157253629973,7.392053748967379
2,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2008,MONSOON,4.7860000000000005,5.345715909090909,4.847250000000004,4.869290850491507,4.8853479790663465,2.786099101000464,3.313550019072367
3,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2008,POMKH,5.282000000000001,5.7555454545454525,5.087022727272732,4.788847237567632,4.888550271144618,4.167075348398277,4.390418167664155
0,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2009,POMRB,5.575,6.150954545454545,5.604409090909094,5.391126524358762,5.389258316120294,5.662583553940912,5.758153300324197
1,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2009,PREMON,7.851000000000001,6.4999857954545455,5.906681818181823,6.814675914615256,6.710659390555542,8.489290699785652,8.393158072024196
2,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2009,MONSOON,4.7860000000000005,6.700767045454545,6.3952272727272765,6.356078276041881,6.845130703669513,4.083567020351355,3.9193834904248286
3,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2009,POMKH,5.282000000000001,6.827539772727272,6.604744318181822,6.016146965625129,6.8280970661087945,5.80243931283688,5.328961522818651
0,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2010,POMRB,5.575,6.392822601010102,6.796789772727277,6.434779088465986,7.2318931239103845,6.887718509623751,6.203685565158136
1,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2010,PREMON,7.851000000000001,5.608379734848485,6.858289772727277,7.539267453079593,8.237558870841246,9.479311615280565,8.809026706242474
2,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2010,MONSOON,4.7860000000000005,4.850313131313132,5.927355429292934,5.301338249625533,6.806430698295512,4.69077020473466,4.21709949734033
3,MS,Wardha,Wardha,20.715252524545456,78.56570707181818,2010,POMKH,5.282000000000001,4.060829365079366,5.289404040404045,4.362580727553098,5.757117689494461,4.181263153942574,3.613389781150132
0,MS,Wardha,Wardha,20.71613425833333,78.56731481583334,2011,POMRB,5.575,3.809603174603175,4.411222222222227,4.037548436531859,5.004878002117972,4.787709798002601,5.105558872666217
1,MS,Wardha,Wardha,20.71613425833333,78.56731481583334,2011,PREMON,7.851000000000001,4.043035714285715,3.7104365079365116,4.979671919061972,5.220156843334996,6.652423183866636,7.2137020114781
2,MS,Wardha,Wardha,20.71613425833333,78.56731481583334,2011,MONSOON,4.7860000000000005,4.562579365079365,3.9087698412698457,4.082914262548295,4.368740942878796,1.8760994763235632,2.6800354768195005
3,MS,Wardha,Wardha,20.71613425833333,78.56731481583334,2011,POMKH,5.282000000000001,5.2366071428571415,4.177301587301591,4.0611771289575485,4.043036229452998,3.223002508681501,3.9168129999959933
0,MS,Wardha,Wardha,20.71061111,78.57952777900002,2012,POMRB,5.575,5.515381849053725,4.9478571428571465,5.089595166263418,4.589096396897606,4.875164407766617,5.449022768833679
1,MS,Wardha,Wardha,20.71061111,78.57952777900002,2012,PREMON,7.851000000000001,5.587946237789988,5.525357142857146,6.534899956900909,5.792137364186604,8.280762087870054,8.566108366130113
2,MS,Wardha,Wardha,20.71061111,78.57952777900002,2012,MONSOON,4.7860000000000005,5.51748086982462,5.505406555250309,4.984130145080716,5.017944581468615,3.855170394685111,3.760894424278072
3,MS,Wardha,Wardha,20.71061111,78.57952777900002,2012,POMKH,5.282000000000001,5.295255040098791,5.670485920329673,4.866033642603985,4.915677625006367,4.142730635232189,3.8901754443004433
0,MS,Wardha,Wardha,20.730023147500003,78.59340277916665,2013,POMRB,5.575,5.1707664991258735,5.3644758193195745,5.08289291283512,5.0460725117010305,5.661419132511186,5.873301808990089
1,MS,Wardha,Wardha,20.730023147500003,78.59340277916665,2013,PREMON,7.851000000000001,5.043450126262625,5.226034260878014,6.309372111337434,6.039032270843401,8.03266871222324,8.009766506859316
2,MS,Wardha,Wardha,20.730023147500003,78.59340277916665,2013,MONSOON,4.7860000000000005,4.880955710955711,5.11549873737374,4.671956600135793,5.092563116000108,3.4498005395445803,3.3943290702929585
3,MS,Wardha,Wardha,20.730023147500003,78.59340277916665,2013,POMKH,5.282000000000001,4.676681235431236,4.971401515151517,4.448173960081476,4.79052979057793,3.718440525891917,3.763315334087068
0,MS,Wardha,Wardha,20.728995726153848,78.59134615538461,2014,POMRB,5.575,4.752604166666667,4.790509906759908,4.54275052989504,4.698764197876662,5.158870322906961,5.559696243313004
1,MS,Wardha,Wardha,20.728995726153848,78.59134615538461,2014,PREMON,7.851000000000001,4.965793269230769,4.562852564102566,5.621034933321639,5.424053251138751,7.4164006998727325,7.6865443666870386
2,MS,Wardha,Wardha,20.728995726153848,78.59134615538461,2014,MONSOON,4.7860000000000005,5.1151923076923085,4.942355769230772,4.866159421531443,5.0039787833381055,2.682076102820736,2.855936241836162
3,MS,Wardha,Wardha,20.728995726153848,78.59134615538461,2014,POMKH,5.282000000000001,5.368325320512821,4.989230769230772,4.639695652918867,4.7858914813082105,4.126786187632391,4.504285964690547
0,MS,Wardha,Wardha,20.728995726153848,78.59134615538461,2015,POMRB,5.575,5.488557692307693,5.241153846153847,5.060740468674399,5.020317040328661,5.453585260648165,5.562668369346879
1,MS,Wardha,Wardha,20.728995726153848,78.59134615538461,2015,PREMON,7.851000000000001,5.572527680652682,5.495496794871798,6.338777614537972,6.0591361490504525,8.077960673257579,8.112599291314947
2,MS,Wardha,Wardha,20.728995726153848,78.59134615538461,2015,MONSOON,4.7860000000000005,5.622731643356644,5.481618589743593,5.274599902056116,5.562863241089561,3.5267103306799465,3.413955803218369
3,MS,Wardha,Wardha,20.728995726153848,78.59134615538461,2015,POMKH,5.282000000000001,5.6710700757575765,5.663436771561774,5.1756690321427605,5.488516581325953,4.508271807948262,4.458763470516622
0,MS,Wardha,Wardha,20.73029761857143,78.59222222357143,2016,POMRB,5.575,5.641668123543122,5.582026515151519,5.252068085952322,5.509023638345951,6.012987164024158,5.913381930107503
1,MS,Wardha,Wardha,20.73029761857143,78.59222222357143,2016,PREMON,7.851000000000001,5.468178904428902,5.76011363636364,6.73851357884412,6.665811204530463,8.181985423740045,7.974642679748253
2,MS,Wardha,Wardha,20.73029761857143,78.59222222357143,2016,MONSOON,4.7860000000000005,5.4350101981352,5.523222610722613,5.135415839614165,5.753664824676294,3.943733152895621,3.770793320355193
3,MS,Wardha,Wardha,20.73029761857143,78.59222222357143,2016,POMKH,5.282000000000001,5.294227855477857,5.413135198135201,4.9160187345377295,5.453620900574467,4.223179864605626,4.0718568159674815
0,MS,Wardha,Wardha,20.73006410230769,78.59034188153848,2017,POMRB,5.575,5.383878205128205,5.4568851981352005,5.166277907389305,5.46827265754925,5.648011171637871,5.656604032796855
1,MS,Wardha,Wardha,20.73006410230769,78.59034188153848,2017,PREMON,7.851000000000001,5.558012820512822,5.131570512820517,6.166535975202812,6.149280881904986,8.094840847415155,8.149956043594834
2,MS,Wardha,Wardha,20.73006410230769,78.59034188153848,2017,MONSOON,4.7860000000000005,5.531554487179488,5.636185897435901,5.599613892813996,5.856117814569461,3.231895882167447,3.0667562409846143
3,MS,Wardha,Wardha,20.73006410230769,78.59034188153848,2017,POMKH,5.282000000000001,5.664597902097903,5.479839743589747,4.944383720303782,5.330393323441777,4.9161509457815615,5.060133184137323
